measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2000,632.0132920924082,652.3669527405268,612.3324110938736
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,2000,270.4438049062051,281.53416861726197,259.79159382501524
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,2000,126.42529360760453,149.6678815382856,114.04204914852825
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1996,38.77426941025111,41.07778206789147,36.396952978620604
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Other pharynx cancer,Rate,1996,37.534421326017345,40.31945663654377,35.454756658750874
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1996,51.09668971582684,57.72328271740098,46.2775263181976
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,1995,196.59925184586112,211.84340366896936,151.72332535537765
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,1995,450.0672974783797,471.4771053447466,430.70796789260214
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,1995,283.84567056441523,304.1758517949859,264.3527421423494
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Larynx cancer,Rate,1995,57.429365657431134,59.815314724263295,55.188538253914054
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1995,657.1618907190765,678.6251248734817,634.7012446162851
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,1995,278.3832965826018,289.6768541727036,267.25031202877057
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,1995,132.22434078868744,160.60047917884646,118.72558626375526
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Uterine cancer,Rate,1995,35.12694241237608,37.77800880054733,31.77796353275295
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Prostate cancer,Rate,1995,121.41987981691233,135.5536079280026,97.51329201861566
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1995,310.91606080670357,321.2562763544266,299.0644714527928
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1995,68.5483628522781,71.99616858721171,65.21715848358554
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Pancreatic cancer,Rate,2009,132.78221030110123,136.89717427569218,127.24841398892852
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2009,22.874073031776256,25.9594452343618,17.30308239826057
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2009,14.926090487109246,15.743763381183975,13.888060895060582
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Ovarian cancer,Rate,2009,63.356220982538154,68.56013923108358,58.96602560916828
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Testicular cancer,Rate,2009,6.842063980632622,7.899601245068148,6.356820801790341
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Kidney cancer,Rate,2009,51.07185567059095,52.793249414367764,49.1269823595975
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Bladder cancer,Rate,2009,57.77341136676622,59.88533001617888,55.002863747526
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2009,114.37416624102215,127.2108052720749,91.95065403699034
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Thyroid cancer,Rate,2009,15.59699109264914,16.46838589559099,14.071471375685162
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Mesothelioma,Rate,2009,8.84591739325871,9.44275229142666,8.087973807913572
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2009,16.192741005151763,18.814632595769584,13.977873817554807
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2009,88.17746271114659,92.44595042120848,83.81574180936424
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multiple myeloma,Rate,2009,30.65453682281953,33.17012535612468,27.55537271877152
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Leukemia,Rate,2009,174.06836453417915,190.95948199811198,158.64347366540056
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,2012,155.8309528160796,166.79277124781566,135.99379748067935
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,2012,316.8445721056943,335.297297371474,300.21809537312816
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,2012,150.4276358741892,158.46570187389244,143.35400077135554
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Larynx cancer,Rate,2012,41.70685156312948,43.6015178804411,39.99467834402133
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2012,581.1979961660201,608.7365979073529,556.2808201125192
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,2012,247.3860915588769,258.46800231345594,235.99522644604207
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,2012,110.30449221186095,121.26892238373699,96.5749099723576
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Uterine cancer,Rate,2012,30.681563945339885,33.016060890034,26.54477505625935
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Prostate cancer,Rate,2012,109.93914291849892,132.98070485135432,94.8571695955992
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2012,298.89301126118306,311.9750880878938,285.04639241365066
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2012,66.63483732148804,69.65322614258959,63.82934804609612
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2012,29.015484626633185,30.879283278076798,27.34639044310687
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Other pharynx cancer,Rate,2012,37.40117304125241,39.25144124079561,35.6315718172941
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2012,46.754860021308936,49.52734887797663,40.17773269119987
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Pancreatic cancer,Rate,2012,134.9059067718922,140.21212948491234,128.89572175606332
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Malignant skin melanoma,Rate,2012,22.184941741448707,25.106154388123443,16.71322068709346
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2012,15.125874165036409,16.007914259647727,14.01372236209537
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Ovarian cancer,Rate,2012,62.577129140852406,67.61724491028706,57.69350104490328
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Testicular cancer,Rate,2012,6.854923903193968,7.857513620246587,6.398202254042347
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Kidney cancer,Rate,2012,50.45845608518443,52.38117938333916,48.507304563206
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Bladder cancer,Rate,2012,56.307416903119055,58.47513991896894,53.467291891887236
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2012,112.49480255512788,123.73472508043663,90.26339204842074
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Thyroid cancer,Rate,2012,15.406671627469054,16.24951455587255,13.91203403976991
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Mesothelioma,Rate,2012,8.797666743190714,9.333719296775987,8.074731357028785
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2012,15.499778625851754,17.9210126224287,13.264856304817597
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2012,88.29534939915729,92.54967913869416,84.141318555226
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multiple myeloma,Rate,2012,30.399229265144225,32.75634126973836,27.15042885892952
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Leukemia,Rate,2012,164.82114679903336,179.24893025112348,150.24628980710446
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,1999,196.25538858915522,211.06608208160355,146.75025588380115
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,1999,415.45362644468884,433.7638609896771,397.38516938424607
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,1999,271.4769076907078,287.86212429088573,254.87140448317322
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Larynx cancer,Rate,1999,52.51934629768778,54.46588427962477,50.41715608683886
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1999,632.4769029038134,652.1988693157982,612.8962625170695
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,1999,272.1500003798705,283.12322432036444,260.72056132836525
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,1999,127.49888840590336,152.9546909002152,114.13448121392211
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2011,29.502138940006116,31.41286905269794,27.920205351729443
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Other pharynx cancer,Rate,2011,37.80871881400996,39.661248837204916,35.93959411183756
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2011,47.39190133844847,50.07923880801569,41.038830351844695
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,2011,161.32067148385724,173.28896199688103,137.91361288345135
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,2011,327.4957406897993,347.520224511434,308.9608882114517
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,2011,152.1861226839776,160.72485162226482,144.64022193592106
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Larynx cancer,Rate,2011,42.16521641722487,44.151781901053525,40.39668712149368
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2011,588.5129689227322,615.050266700136,560.8484182678698
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,2011,249.55018394392488,260.38932190454494,238.36592352001412
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,2011,111.5593022113121,123.92250887200257,97.79628759941613
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Uterine cancer,Rate,2011,31.254607090146827,33.37398617332787,26.75278086314805
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Prostate cancer,Rate,2011,111.03806708391282,133.95027905035144,95.57688082785721
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2011,301.3738540577422,314.9014080197674,287.1642976979531
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2011,66.6208178511806,69.95201963093908,63.877263114919856
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,2004,205.67644063849434,223.00673361522055,145.90956096206122
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,2004,412.77898261101217,433.81642195428077,393.48495486445074
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,2004,173.74466835952984,182.45861452277995,166.0501558514845
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,2009,172.67781249021533,184.69189058888492,138.3028796560393
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,2009,348.47555095002946,365.3635647763331,330.9433178674836
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,2009,157.2512929977299,164.82543299724813,150.3554425146588
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Esophageal cancer,Rate,2002,203.73477130292244,221.11567619259253,147.30605283447278
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Stomach cancer,Rate,2002,415.0080891956125,436.795137618551,395.13529827651195
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Liver cancer,Rate,2002,210.25795788294943,223.15767655745523,198.88145552997608
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Larynx cancer,Rate,2002,49.4139993119341,51.292105470027956,47.51993385720085
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2002,625.7505289684419,649.3673884483186,604.1449027677745
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Breast cancer,Rate,2002,267.03553842446405,278.17261495251256,256.1102550783682
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Cervical cancer,Rate,2002,124.79445941798862,145.77508036653614,111.87895774030618
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Testicular cancer,Rate,1993,7.091966981460828,8.072392976740524,6.5690671092411215
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Kidney cancer,Rate,1993,49.16283151672261,51.12974471862472,47.34360773479002
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Bladder cancer,Rate,1993,66.60443988927425,69.28777800428986,63.59831107503849
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1993,121.54155538945881,158.5920446690005,100.09719088244586
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Thyroid cancer,Rate,1993,15.642779652143735,17.00881205470591,14.535222901744609
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Mesothelioma,Rate,1993,9.44268010170802,10.563663337924979,8.408867489281624
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1993,22.977726536426186,25.023927598515478,18.112273334742582
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1993,92.93277265461116,98.15470112018062,87.58517014128078
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multiple myeloma,Rate,1993,31.172307327886347,35.056315570181894,28.569247191759064
